business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level
OPERATIONAL,"{'location': {'lat': 2.987119, 'lng': 101.4435643}, 'viewport': {'northeast': {'lat': 2.988433129892722, 'lng': 101.4449025798927}, 'southwest': {'lat': 2.985733470107278, 'lng': 101.4422029201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Friends Seafood Restaurant,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112361425287355806641"">A Google User</a>'], 'photo_reference': 'AW30NDwI9CcBTT44cSxzbSiTJfK9YCdWm6wSg38YPOtqphNr2FavnFxbU3KwpouqMuXkGXmng55E811hkebeMBjfOLbFtmu7vhticmWfh1z7SCKTy4h1cpXNeucClrd5z1lDC4pANyyMso0bk8QUDgdsrpyJUASKe4453DAAtfIwBv-S9FQ-', 'width': 3120}]",ChIJRWTydXCszTER_htABLZs_ac,"{'compound_code': 'XCPV+RC Port Klang, Selangor', 'global_code': '6PJ3XCPV+RC'}",3.8,ChIJRWTydXCszTER_htABLZs_ac,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",25,"Bandar Botanik, Port Klang",
OPERATIONAL,"{'location': {'lat': 3.005852, 'lng': 101.449301}, 'viewport': {'northeast': {'lat': 3.007196379892722, 'lng': 101.4506505298927}, 'southwest': {'lat': 3.004496720107278, 'lng': 101.4479508701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Majujaya Food and Beverage,{'open_now': True},"[{'height': 476, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115210746129265510029"">A Google User</a>'], 'photo_reference': 'AW30NDwgDIT_NYHu5XxoRtEqyTDY5Hoepy2ISsSRpoWkSD0fBmE3umQI-unJzXGeJuEDwCGMq3u2GXrgOAe_nluc_PeH0nlhFO_6dRCm1mMUUA99hEcKbOA5bI5XHmfnZEnk6w9iDmqG_71D7wQGxIIrGA2IkdtDz7Cva0BZDuLbDY3pbYp4', 'width': 480}]",ChIJ9bE5PI6szTERGEsxiztpVQg,"{'compound_code': '2C4X+8P Klang, Selangor', 'global_code': '6PM32C4X+8P'}",4.9,ChIJ9bE5PI6szTERGEsxiztpVQg,GOOGLE,"['food', 'point_of_interest', 'establishment']",17,"No 62, Jalan Seruling 48, Taman Klang Jaya, Klang",
OPERATIONAL,"{'location': {'lat': 2.9974451, 'lng': 101.4424431}, 'viewport': {'northeast': {'lat': 2.998725679892723, 'lng': 101.4437702298927}, 'southwest': {'lat': 2.996026020107278, 'lng': 101.4410705701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sabi Wasabi Japanese Restaurant,{'open_now': False},"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110723830582169990618"">Jit Hao Chen</a>'], 'photo_reference': 'AW30NDxb2qR_jdtXo6I4RmjvRJXlmAXtezS-OqQHW31hKqiPMdTxjZ83ay7FfYeCf1BLzhwjIedswcMFPuMcUwgQYfwoQPQfFd5GfNSq_X_mYAOuB9hmnfo5xwvSNLixcDOqxoApyr9SVi5feE9XdH9-1AP3NTw7kqhYa7x6Rk0YWEe_KbI', 'width': 3648}]",ChIJw3Egj4eszTERpFA1g-b5vhc,"{'compound_code': 'XCWR+XX Klang, Selangor', 'global_code': '6PJ3XCWR+XX'}",3.5,ChIJw3Egj4eszTERpFA1g-b5vhc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",144,"26, Lorong Batu Nilam 21A, Bandar Bukit Tinggi 2, Klang",
OPERATIONAL,"{'location': {'lat': 3.00794, 'lng': 101.4381144}, 'viewport': {'northeast': {'lat': 3.009330629892722, 'lng': 101.4394450298927}, 'southwest': {'lat': 3.006630970107278, 'lng': 101.4367453701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cendol & Rojak Bandar Bukit Tinggi,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110105498175054357450"">Gwee Xiang</a>'], 'photo_reference': 'AW30NDycnTWpkbdBgLjFXz2NFygaK_awxiyAofnHYcB84RiVf6BqwQAwwrKRPgfbv6IHLcAPnGHLVBdRILro-41ahMmHfhQXEEQrKEgoCFhfPiRWoQH8RVsAIyDqeHtDYw69tSIzogH_O5Es1732kqhnNYIm35YvC6BsIzk-vMVuGyTGH7e9', 'width': 3024}]",ChIJDdmoWDatzTERO-VE7yy1ZAc,"{'compound_code': '2C5Q+56 Klang, Selangor', 'global_code': '6PM32C5Q+56'}",4.3,ChIJDdmoWDatzTERO-VE7yy1ZAc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",31,"108, Jln Batu Nilam 1e, Bandar Bukit Tinggi 1, Klang",
OPERATIONAL,"{'location': {'lat': 2.9986921, 'lng': 101.4419796}, 'viewport': {'northeast': {'lat': 3.000089779892722, 'lng': 101.4433442798927}, 'southwest': {'lat': 2.997390120107277, 'lng': 101.4406446201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,My Work,{'open_now': False},"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111443022248222873016"">Jommie Luxe</a>'], 'photo_reference': 'AW30NDx_Doo01FT3iQ_ZaiJhgTBJwfCbpsWwEx-p4H88hBitMGCfvmxZvq8qK07sSpwE7VZ_aZRI5F5-gUCMY1yaTYOofR6eclKyKwBCjPQ0ETmRV6AfX5qOCZFCQMqTuNXOTLsdHeSFDHDJN3OoaWsBOj3qeSJsVuR7-A74_yGXKWcyjT-V', 'width': 3648}]",ChIJS8haIMetzTER7XDL1zA9y98,"{'compound_code': 'XCXR+FQ Klang, Selangor', 'global_code': '6PJ3XCXR+FQ'}",4.5,ChIJS8haIMetzTER7XDL1zA9y98,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,"Lorong Batu Nilam 21C, Bandar Bukit Tinggi 1, Klang",
OPERATIONAL,"{'location': {'lat': 3.0075723, 'lng': 101.4343295}, 'viewport': {'northeast': {'lat': 3.009001479892722, 'lng': 101.4356797298927}, 'southwest': {'lat': 3.006301820107277, 'lng': 101.4329800701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Hor Guang Vegetarian Fast Food,{'open_now': False},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101674408517943990828"">Heartrich sit</a>'], 'photo_reference': 'AW30NDz-Xb81roqZKe_rcve-rhGNGm_OW1fM_Dlmr0qKmOclBnWuk-8WL7i9DynyNXnJIm0WlWs4o7bLnGfb5lRrfzjPPwT1oOOaftREaE5fQnNKen0CRyIRojK-J7mLJXKgictJVMM2nNlxjG7oUr11AogcodaSn4OfI5ArUrfZN04DSMY5', 'width': 4032}]",ChIJ3ZsiXp2szTERZrClvVr5Wmk,"{'compound_code': '2C5M+2P Klang, Selangor', 'global_code': '6PM32C5M+2P'}",4.0,ChIJ3ZsiXp2szTERZrClvVr5Wmk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",63,"3-0, Jalan Batu Nilam 4, Bandar Bukit Tinggi 2, Klang",
OPERATIONAL,"{'location': {'lat': 2.9927606, 'lng': 101.4445648}, 'viewport': {'northeast': {'lat': 2.994063129892722, 'lng': 101.4458895298927}, 'southwest': {'lat': 2.991363470107278, 'lng': 101.4431898701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Dragon-i Restaurant @ AEON Bukit Tinggi Shopping Centre,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102413221371246212817"">A Google User</a>'], 'photo_reference': 'AW30NDyLYYTrI8ly4RXWk7EpyvdjLku1TwuB1bCxkegcNsOLybD9_XgFx2n3bYkaT5ZOe4ekZYWKtFVuFbZzZH7W7a77T3G5EmKTyHLNKtTxQLasIYJwGLSkkE0TK_CUm8TpBobtO83_PcyjN_En8MxToq-Bhn57hD4HMNjLFnhzD0p5WfM4', 'width': 4608}]",ChIJxyNYJ32szTERwM5Tb62oF88,"{'compound_code': 'XCVV+4R Klang, Selangor', 'global_code': '6PJ3XCVV+4R'}",4.3,ChIJxyNYJ32szTERwM5Tb62oF88,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",645,"Lot G53, Ground Floor, Aeon Bukit Tinggi Shopping Center, Klang",
OPERATIONAL,"{'location': {'lat': 2.9910154, 'lng': 101.4507145}, 'viewport': {'northeast': {'lat': 2.992282479892722, 'lng': 101.4520968798927}, 'southwest': {'lat': 2.989582820107277, 'lng': 101.4493972201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Classic Briyani House,{'open_now': False},"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104152291845649083026"">Mizie ShashinShi</a>'], 'photo_reference': 'AW30NDwcuDwOIITC5Gb09BEIu4d4qcbcAsombSKG5g9bTzJDS32fbmaeES0sUUw_KJwEjQPd9Gi-yjBB5esgUehgkTTxeISbe59Zfn0LUF-PHCPnHV0zKu32qkqO5rYwz-j6txMZoOP6r3DergZQeKZdIWHRymGlc3XMxSh5kBbIxs3YTv7d', 'width': 3264}]",ChIJp3ZqH2SszTERLPjPKWoF4VU,"{'compound_code': 'XFR2+C7 Klang, Selangor', 'global_code': '6PJ3XFR2+C7'}",3.8,ChIJp3ZqH2SszTERLPjPKWoF4VU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",52,"GM Klang Wholesale City, GF 09, Jalan Kasuarina 1/KS07, 41200, Klang, Selangor, Malaysia, Klang",
OPERATIONAL,"{'location': {'lat': 3.0081555, 'lng': 101.4445972}, 'viewport': {'northeast': {'lat': 3.009504979892722, 'lng': 101.4459950798927}, 'southwest': {'lat': 3.006805320107278, 'lng': 101.4432954201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pondhy Port Restaurant & Cafe,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102181669808513995520"">Mogan Maniam</a>'], 'photo_reference': 'AW30NDw6a55XwwbysU2Q_3-g0n0KVqKtQKMw1uR-YwAS1rNko7819DvSAwgUCF33y7CvRH6cuvW4hcNnAhQSnuSGi1VYT-VCu4lzFs7QDeCITmtIawZMYKGyqr37x1oeBpTfV6iBiHc0_eTgJ18vrGWgp5lC7w6qMtn7qViafMNX0wYUZs6G', 'width': 3024}]",ChIJW_6oGyWtzTERbthxm91OhNo,"{'compound_code': '2C5V+7R Klang, Selangor', 'global_code': '6PM32C5V+7R'}",4.7,ChIJW_6oGyWtzTERbthxm91OhNo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",35,"4, Jalan Selampit 21, Taman Klang Jaya, Klang",
OPERATIONAL,"{'location': {'lat': 2.9798958, 'lng': 101.4422621}, 'viewport': {'northeast': {'lat': 2.981201229892723, 'lng': 101.4436119798928}, 'southwest': {'lat': 2.978501570107278, 'lng': 101.4409123201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ruyi Kopitiam,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103107949743375924885"">A Google User</a>'], 'photo_reference': 'AW30NDzVeMqHRaqVCx3zC4S66rNMcmmP28TmmSWjhpPXL7-dPdOxeuW2e3oa302VFz-yObZCUptsjh94AbGBtgNgZXNZobY6K3qtpIItB45G5kpKoow_FuvTnm0a1cxemLI-RNLi90si3Z8SFZRiWaCKi3t3VxP76NgC35XYbg3W28S4W4a4', 'width': 4032}]",ChIJ1_DBFEWtzTERX9UdkH81aUg,"{'compound_code': 'XCHR+XW Port Klang, Selangor', 'global_code': '6PJ3XCHR+XW'}",4.4,ChIJ1_DBFEWtzTERX9UdkH81aUg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",9,"Jalan Pendamaran, Bayuemas, Pelabuhan Klang",
OPERATIONAL,"{'location': {'lat': 3.0094241, 'lng': 101.4348602}, 'viewport': {'northeast': {'lat': 3.010774179892722, 'lng': 101.4361441798927}, 'southwest': {'lat': 3.008074520107277, 'lng': 101.4334445201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jia Siang Fast Food,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110977413965335589473"">Margaret Chiew</a>'], 'photo_reference': 'AW30NDxuiU30-mwFtTJmlavEmhzfY4OdcUQAcn2ozSemN9EexQ0k4m13mVWXaayskpMhG-pHm2ehn6MCN_Z_J1xBpFZ5932ZrGtayMl6s3ZScoWYEPp0DiILlekU1kFksjlS4u1gsOpzGflu3gtykgSzuLWIlvj8jW0TJEuHrYplX0yBX0M', 'width': 4608}]",ChIJPZJ41getzTERq61DkpSNpQI,"{'compound_code': '2C5M+QW Klang, Selangor', 'global_code': '6PM32C5M+QW'}",2.3,ChIJPZJ41getzTERq61DkpSNpQI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",19,"45, Lorong Batu Nilam 3A, Bandar Bukit Tinggi 1, Klang",
OPERATIONAL,"{'location': {'lat': 3.0082067, 'lng': 101.4352484}, 'viewport': {'northeast': {'lat': 3.009555879892722, 'lng': 101.4366623798927}, 'southwest': {'lat': 3.006856220107277, 'lng': 101.4339627201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jisoo Korean Fried Chicken Bukit Tinggi Klang,{'open_now': False},"[{'height': 511, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107337395095185971528"">A Google User</a>'], 'photo_reference': 'AW30NDxhiWz7-z1vKkCLuGHFKg3U46ii7mfJrTfBwZkmArWQsR5DUxEfeAVIH4G_7v-IP7xHvZYa0yKovWBxtDQ0ZH5bnMdjmtuNki1l3-aZqO8wi-1BZiTogNZtWUei60PdN7LUtRy3tOtaajZQ8LVH1PWYra-qb5IMTlQnOU4nGMh-HKPI', 'width': 511}]",ChIJCTpps3WtzTERUjOdo2P2Mpk,"{'compound_code': '2C5P+73 Klang, Selangor', 'global_code': '6PM32C5P+73'}",4.2,ChIJCTpps3WtzTERUjOdo2P2Mpk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",53,"20, Lorong Batu Nilam 3c, Bandar Bukit Tinggi 1, Klang",
OPERATIONAL,"{'location': {'lat': 2.979274900000001, 'lng': 101.4353502}, 'viewport': {'northeast': {'lat': 2.980625029892722, 'lng': 101.4366883798927}, 'southwest': {'lat': 2.977925370107278, 'lng': 101.4339887201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,BurgerAyahanda,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105998328204466654242"">A Google User</a>'], 'photo_reference': 'AW30NDxRuXP7tynVTgduxiA6fH5eCvPTgSWKMKovmi7mLSvmwmllBUocBkGvhr5KJd84C_j1gPvGx2wTSTBXl11N11cLzlsAYuUnc6c1UbohDcgkWx4wQY4gqdZZydaawFD9SBQDdug4SeUChLB6_OxPHTwrTrHn752u1JNb6g7-DvqhhV0k', 'width': 2448}]",ChIJo1G4zV2tzTERQMJDmw-Zo_c,"{'compound_code': 'XCHP+P4 Klang, Selangor', 'global_code': '6PJ3XCHP+P4'}",4.5,ChIJo1G4zV2tzTERQMJDmw-Zo_c,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",10,"Lot 1142, Batu 3 1/2, Kampung Pendamar, Klang",
OPERATIONAL,"{'location': {'lat': 3.0080821, 'lng': 101.4394108}, 'viewport': {'northeast': {'lat': 3.009418479892722, 'lng': 101.4407683298927}, 'southwest': {'lat': 3.006718820107277, 'lng': 101.4380686701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tetra House of Briyani,{'open_now': False},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109532290857403274581"">A Google User</a>'], 'photo_reference': 'AW30NDyWKbHNqDWE5ml-1J0LQWVMMpAJGyjp43n7HqPKmztoUpU6jhfrok-Qla4DpEv0tOdagWcYlfG3OM719ZZumZnbf4A108cRF0soJFf67muJS7EeNeEqCoPRkDk8Um7wV5ePCBKZfgGPFpnTM5utukbbycSoSMjFfh8R76dzlSogXPyV', 'width': 2218}]",ChIJVw-tu5yszTERDs1VXMCyqQQ,"{'compound_code': '2C5Q+6Q Klang, Selangor', 'global_code': '6PM32C5Q+6Q'}",3.8,ChIJVw-tu5yszTERDs1VXMCyqQQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",460,"10-00, 1, Lorong Batu Nilam 4a, Bandar Bukit Tinggi, Klang",2.0
OPERATIONAL,"{'location': {'lat': 2.994082, 'lng': 101.444571}, 'viewport': {'northeast': {'lat': 2.995380629892722, 'lng': 101.4457333298927}, 'southwest': {'lat': 2.992680970107278, 'lng': 101.4430336701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Che Go Korean BBQ 최고,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113431252655619079319"">Johnson Ding</a>'], 'photo_reference': 'AW30NDxRZRxTNCR7NtIXRz7uavCvEBq9AmaCR3-q4siW9xKBe4Sh0sv8EV2oFXJJiPtMlIqQOYfuOnVWgpyH4mLKWv8lA5g6iuYicTfZiKugbDrXx82QnAOwkbyi4DPu8cpml7xFvkQT8ndS4lCwXfDlgt3WcXD3zvk2Pw1jnmKuV54B-ZWq', 'width': 4032}]",ChIJ5eOr2HyszTERGLr_Leo07aQ,"{'compound_code': 'XCVV+JR Klang, Selangor', 'global_code': '6PJ3XCVV+JR'}",2.5,ChIJ5eOr2HyszTERGLr_Leo07aQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",91,"Persiaran Batu Nilam 1/Ks 6, Bukit Tinggi 2, Klang",
OPERATIONAL,"{'location': {'lat': 2.9946353, 'lng': 101.4445273}, 'viewport': {'northeast': {'lat': 2.996070629892722, 'lng': 101.4459932798927}, 'southwest': {'lat': 2.993370970107277, 'lng': 101.4432936201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kim Gary Restaurant @ AEON Bukit Tinggi,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116450142335339080154"">Tan Thiam Aik</a>'], 'photo_reference': 'AW30NDwkbHdSBqNpVHjsScX48C5s9WyuRP3Jm7T4EYm6-YA7xLgTv0q4abssrvetRGX26v8MMK9pTzmkjASKI076nneejdhTFJ3epWVRJzUVRFPZOyobd8lyHvkqwv7LNPvnWhsnc-W9Kq6sHbyr_B7J-2Nrn6aDeTkkhPreLA9yP4O2cvpq', 'width': 4032}]",ChIJQeiu0HyszTERqw6rJF_Xin0,"{'compound_code': 'XCVV+VR Klang, Selangor', 'global_code': '6PJ3XCVV+VR'}",2.7,ChIJQeiu0HyszTERqw6rJF_Xin0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",79,"Lot F15, Aeon Bukit Tinggi Shopping Centre No.1, Persiaran Batu Nilam, 1, KS 6, Bandar Bukit Tinggi 2, Klang",2.0
OPERATIONAL,"{'location': {'lat': 2.9870829, 'lng': 101.4543366}, 'viewport': {'northeast': {'lat': 2.988394579892722, 'lng': 101.4557041298927}, 'southwest': {'lat': 2.985694920107278, 'lng': 101.4530044701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restoran Botanic Garden Kopitiam,{'open_now': False},"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114977391162059455963"">A Google User</a>'], 'photo_reference': 'AW30NDxe6EpbLR9guKMIdt1WCDmnfJveNMmjnayQj0cUxzxtmmekv9L_SeO3xKSXOsWnTVk9YNjQLxVIPfQMtLn_jW9UZhfQZeHrzAdBUHtq8-RDcSVoZjGKToICeTbMM8SXKfTOTj7ZnN8VmTUgtmxfkMvayKqaC4ZtaZ3HVP5Xq-zIm9ZI', 'width': 2736}]",ChIJI2Y_xSutzTERaXP7vibe5BE,"{'compound_code': 'XFP3+RP Klang, Selangor', 'global_code': '6PJ3XFP3+RP'}",3.8,ChIJI2Y_xSutzTERaXP7vibe5BE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",224,"38, Jalan Ramin 2/ks7, Bandar Botanik, Klang",
OPERATIONAL,"{'location': {'lat': 2.997492, 'lng': 101.44385}, 'viewport': {'northeast': {'lat': 2.998774079892723, 'lng': 101.4452322798927}, 'southwest': {'lat': 2.996074420107278, 'lng': 101.4425326201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Seoul Classic Korean BBQ,{'open_now': False},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103255652547260530693"">조덕행</a>'], 'photo_reference': 'AW30NDxhmnwrjb3kQtG0I1FA8aCakK_7upD121yn23SLl6__3fqk35Jbi4uFKBcQjCxCnmGtWdttCsW15E_IepF_8nkLIvQVg3aKGSvLSo29DRkGX2cHr1RaFlR081bd2oMpaQs1s525l84mWObbLXMY3jwICbqrXGgHxtvcb_KfQp2akgb2', 'width': 1440}]",ChIJk6XS7IeszTERpYQI26Bp28g,"{'compound_code': 'XCWV+XG Port Klang, Selangor', 'global_code': '6PJ3XCWV+XG'}",3.9,ChIJk6XS7IeszTERpYQI26Bp28g,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",188,"No 68-1A /1B Lorong Batu Nilam 21A, Bandar Bukittingi 2, Port Klang",
OPERATIONAL,"{'location': {'lat': 2.9833759, 'lng': 101.4286479}, 'viewport': {'northeast': {'lat': 2.984699929892722, 'lng': 101.4299973298927}, 'southwest': {'lat': 2.982000270107278, 'lng': 101.4272976701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,FOOD TRUCKS ONE KESAS,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117880187067146738257"">MOHD NAJIB MANSOR</a>'], 'photo_reference': 'AW30NDx-rYu6xXHXn9c2qd7G2OexZ9Ixol17QJpqwumbl3CYPvrVykYQiJJDUr2bdVlmY7G-ZgrIIFdMOJ1db0-Zk1lp5SRPgoqPybk6pxVyDe1H3US5dP9PoTlHnYUUcHsKYDXU145Vv1gY4X9yY5L9Vys0kvHCbgwI5o2kPEt-YYmn9dqd', 'width': 4160}]",ChIJXfnqA4qrzTERvnuoK3v-39A,"{'compound_code': 'XCMH+9F Port Klang, Selangor', 'global_code': '6PJ3XCMH+9F'}",5.0,ChIJXfnqA4qrzTERvnuoK3v-39A,GOOGLE,"['food', 'point_of_interest', 'establishment']",3,"181, Port Klang",
OPERATIONAL,"{'location': {'lat': 2.982287, 'lng': 101.4593342}, 'viewport': {'northeast': {'lat': 2.983586679892722, 'lng': 101.4606848798927}, 'southwest': {'lat': 2.980887020107277, 'lng': 101.4579852201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Shree maju food catering,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109619141960104885147"">A Google User</a>'], 'photo_reference': 'AW30NDx6s-EwIiYTbcnGyScPta0I_Mrf8BfvxpcYvcKz2cwXHKChCe6inlkvatwHBiTKrgPHjDpI70MoAB5IicCU8u2IOSMPzptRUT3c-G29Eh20FHlBg8--VbfmH1qrLEADnvSSNK1GUT2KFAv5SewPUnguLDmGRRUtLplLraOAxYrhAZiE', 'width': 3840}]",ChIJUSZ0V5mtzTER9tVbcrnmpQY,"{'compound_code': 'XFJ5+WP Klang, Selangor', 'global_code': '6PJ3XFJ5+WP'}",5.0,ChIJUSZ0V5mtzTER9tVbcrnmpQY,GOOGLE,"['food', 'point_of_interest', 'establishment']",1,"5, Lor Gelang 8A, Bandar Puteri, Klang",
OPERATIONAL,"{'location': {'lat': 3.0089554, 'lng': 101.4348374}, 'viewport': {'northeast': {'lat': 3.010305579892723, 'lng': 101.4361321798927}, 'southwest': {'lat': 3.007605920107278, 'lng': 101.4334325201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sambal Lalapan,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112433550322980681840"">A Google User</a>'], 'photo_reference': 'AW30NDx-oeaw9sxbZQccFbsYU-OP6XMrbKFWHAAEFo835P_p0Wdrrs6vhqWauHkFuw_ru4exBlJhxdnyeKxmcVaTFT0Rlu3YNSaD-beoKJZOQ9-drbNO4dKBTw0W-olxZVfYiadgaErEdC4MImHh0m0QGIJh1iBOdGpkdkbK73OkxedGD0yI', 'width': 4032}]",ChIJ_SpKc6KtzTERIbYoYwbq72s,"{'compound_code': '2C5M+HW Klang, Selangor', 'global_code': '6PM32C5M+HW'}",4.3,ChIJ_SpKc6KtzTERIbYoYwbq72s,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",126,"31, Lorong Batu Nilam 3A, Bandar Bukit Tinggi 1, Klang",
